province	segment	postalcode	stationid	distance
NL	3	A1C5N6	5020	5.9890510001
NL	3	A1C5N6	6644	6.0090510001
NL	3	A1C5N6	6663	6.2790510001
NL	3	A1C5N6	6665	6.3790510001
NL	3	A1C5N6	6734	6.3790510002
NL	3	A1C5N6	6664	6.4190510001
NL	3	A1C5N6	6693	6.4490510001
NL	3	A1C5N6	54640	6.4490510002
NL	3	A1C5N6	6695	6.4990510001
NL	3	A1C5N6	6616	6.5190510001
NL	3	A1C5N6	6717	6.6290510001
NL	3	A1C5N6	6706	6.7190510001
NL	3	A1C5N6	6741	6.7290510001
NL	3	A1C5N6	6932	6.7290510002
NL	3	A1C5N6	6670	6.7690510001
NL	3	A1C5N6	6740	6.8090510001
NL	3	A1C5N6	52759	6.8190510001
NL	3	A1C5N6	47607	6.8590510001
NL	3	A1C5N6	6705	7.1790510001
NL	3	A1C5N6	6938	7.1790510002
NL	3	A1C5N6	6783	7.8590510001
NL	3	A1C5N6	10227	7.8590510002
NL	3	A1C5N6	51918	7.8790510001
NL	3	A1C5N6	6803	8.0290510001
NL	3	A1C5N6	6804	8.0290510002
NL	3	A1C5N6	6789	13.3990510001
NL	3	A1C5N6	6788	13.4090510001
NL	3	A1C5N6	6779	14.2290510001
NL	3	A1C5N6	6781	15.3990510001
NL	3	A1C5N6	6940	17.2290510001
NL	3	A1C5N6	6774	17.3790510001
NL	3	A1C5N6	10887	17.3790510002
NL	3	A1C5N6	49629	17.3990510001
NL	3	A1C5N6	6787	17.9590510001
NL	3	A1C5N6	53502	17.9590510002
NL	3	A1C5N6	53507	17.9590510003
NL	3	A1C5N6	6799	19.0590510001
NL	3	A1C5N6	6595	19.5790510001
NL	3	A1C5N7	6672	0.1119120001
NL	3	A1C5N7	6681	0.1890500001
NL	3	A1C5N7	6694	0.4680880001
NL	3	A1C5N7	6730	0.4680880002
NL	3	A1C5N7	6658	0.4980880001
NL	3	A1C5N7	6602	0.5980880001
NL	3	A1C5N7	6659	0.5980880002
NL	3	A1C5N7	6559	0.6580880001
NL	3	A1C5N7	6731	0.8790500001
NL	3	A1C5N7	6748	1.0790500001
NL	3	A1C5N7	6753	1.2880880001
NL	3	A1C5N7	6682	1.3880880001
NL	3	A1C5N7	6754	1.4480880001
NL	3	A1C5N7	6671	1.5090500001
NL	3	A1C5N7	10113	1.5380880001
NL	3	A1C5N7	6556	1.5480880001
NL	3	A1C5N7	6557	1.5480880002
NL	3	A1C5N7	6725	1.6980880001
NL	3	A1C5N7	6599	1.7790500001
NL	3	A1C5N7	6578	1.9380880001
NL	3	A1C5N7	6669	1.9790500001
NL	3	A1C5N7	10909	2.1080880001
NL	3	A1C5N7	6696	2.2490500001
NL	3	A1C5N7	6575	2.2580880001
NL	3	A1C5N7	6702	2.5580880001
NL	3	A1C5N7	6676	2.8280880001
NL	3	A1C5N7	6635	2.9780880001
NL	3	A1C5N7	6667	3.1080880001
NL	3	A1C5N7	50088	3.2390500001
NL	3	A1C5N7	30346	3.2490500001
NL	3	A1C5N7	6633	3.2590500001
NL	3	A1C5N7	6594	3.3990500001
NL	3	A1C5N7	55398	3.4490500001
NL	3	A1C5N7	6634	3.4790500001
NL	3	A1C5N7	6636	3.5590500001
NL	3	A1C5N7	6937	4.4290500001
NL	3	A1C5N7	6666	4.9590500001
NL	3	A1C5N7	6582	5.0490500001
NL	3	A1C5N7	6646	5.0790500001
NL	3	A1C5N7	50678	5.0890500001
NL	3	A1C5N7	6755	5.2190500001
NL	3	A1C5N7	6668	5.3190500001
NL	3	A1C5N7	6733	5.3190500002
NL	3	A1C5N7	6581	5.4090500001
NL	3	A1C5N7	6579	5.4190500001
NL	3	A1C5N7	6660	5.5390500001
NL	3	A1C5N7	5020	5.9890500001
NL	3	A1C5N7	6644	6.0090500001
NL	3	A1C5N7	6663	6.2790500001
NL	3	A1C5N7	6665	6.3790500001
NL	3	A1C5N7	6734	6.3790500002
NL	3	A1C5N7	6664	6.4190500001
NL	3	A1C5N7	6693	6.4490500001
NL	3	A1C5N7	54640	6.4490500002
NL	3	A1C5N7	6695	6.4990500001
NL	3	A1C5N7	6616	6.5190500001
NL	3	A1C5N7	6717	6.6290500001
NL	3	A1C5N7	6706	6.7190500001
NL	3	A1C5N7	6741	6.7290500001
NL	3	A1C5N7	6932	6.7290500002
NL	3	A1C5N7	6670	6.7690500001
NL	3	A1C5N7	6740	6.8090500001
NL	3	A1C5N7	52759	6.8190500001
NL	3	A1C5N7	47607	6.8590500001
NL	3	A1C5N7	6705	7.1790500001
NL	3	A1C5N7	6938	7.1790500002
NL	3	A1C5N7	6783	7.8590500001
NL	3	A1C5N7	10227	7.8590500002
NL	3	A1C5N7	51918	7.8790500001
NL	3	A1C5N7	6803	8.0290500001
NL	3	A1C5N7	6804	8.0290500002
NL	3	A1C5N7	6789	13.3990500001
NL	3	A1C5N7	6788	13.4090500001
NL	3	A1C5N7	6779	14.2290500001
NL	3	A1C5N7	6781	15.3990500001
NL	3	A1C5N7	6940	17.2290500001
NL	3	A1C5N7	6774	17.3790500001
NL	3	A1C5N7	10887	17.3790500002
NL	3	A1C5N7	49629	17.3990500001
NL	3	A1C5N7	6787	17.9590500001
NL	3	A1C5N7	53502	17.9590500002
NL	3	A1C5N7	53507	17.9590500003
NL	3	A1C5N7	6799	19.0590500001
NL	3	A1C5N7	6595	19.5790500001
NL	3	A1C5N8	6672	0.1119110001
NL	3	A1C5N8	6681	0.1890490001
NL	3	A1C5N8	6694	0.4680890001
NL	3	A1C5N8	6730	0.4680890002
NL	3	A1C5N8	6658	0.4980890001
NL	3	A1C5N8	6602	0.5980890001
NL	3	A1C5N8	6659	0.5980890002
NL	3	A1C5N8	6559	0.6580890001
NL	3	A1C5N8	6731	0.8790490001
NL	3	A1C5N8	6748	1.0790490001
NL	3	A1C5N8	6753	1.2880890001
NL	3	A1C5N8	6682	1.3880890001
NL	3	A1C5N8	6754	1.4480890001
NL	3	A1C5N8	6671	1.5090490001
NL	3	A1C5N8	10113	1.5380890001
NL	3	A1C5N8	6556	1.5480890001
NL	3	A1C5N8	6557	1.5480890002
NL	3	A1C5N8	6725	1.6980890001
NL	3	A1C5N8	6599	1.7790490001
NL	3	A1C5N8	6578	1.9380890001
NL	3	A1C5N8	6669	1.9790490001
NL	3	A1C5N8	10909	2.1080890001
NL	3	A1C5N8	6696	2.2490490001
NL	3	A1C5N8	6575	2.2580890001
NL	3	A1C5N8	6702	2.5580890001
NL	3	A1C5N8	6676	2.8280890001
NL	3	A1C5N8	6635	2.9780890001
NL	3	A1C5N8	6667	3.1080890001
NL	3	A1C5N8	50088	3.2390490001
NL	3	A1C5N8	30346	3.2490490001
NL	3	A1C5N8	6633	3.2590490001
NL	3	A1C5N8	6594	3.3990490001
NL	3	A1C5N8	55398	3.4490490001
NL	3	A1C5N8	6634	3.4790490001
NL	3	A1C5N8	6636	3.5590490001
NL	3	A1C5N8	6937	4.4290490001
NL	3	A1C5N8	6666	4.9590490001
NL	3	A1C5N8	6582	5.0490490001
NL	3	A1C5N8	6646	5.0790490001
NL	3	A1C5N8	50678	5.0890490001
NL	3	A1C5N8	6755	5.2190490001
NL	3	A1C5N8	6668	5.3190490001
NL	3	A1C5N8	6733	5.3190490002
NL	3	A1C5N8	6581	5.4090490001
NL	3	A1C5N8	6579	5.4190490001
NL	3	A1C5N8	6660	5.5390490001
NL	3	A1C5N8	5020	5.9890490001
NL	3	A1C5N8	6644	6.0090490001
NL	3	A1C5N8	6663	6.2790490001
NL	3	A1C5N8	6665	6.3790490001
NL	3	A1C5N8	6734	6.3790490002
NL	3	A1C5N8	6664	6.4190490001
NL	3	A1C5N8	6693	6.4490490001
NL	3	A1C5N8	54640	6.4490490002
NL	3	A1C5N8	6695	6.4990490001
NL	3	A1C5N8	6616	6.5190490001
NL	3	A1C5N8	6717	6.6290490001
NL	3	A1C5N8	6706	6.7190490001
NL	3	A1C5N8	6741	6.7290490001
NL	3	A1C5N8	6932	6.7290490002
NL	3	A1C5N8	6670	6.7690490001
NL	3	A1C5N8	6740	6.8090490001
NL	3	A1C5N8	52759	6.8190490001
NL	3	A1C5N8	47607	6.8590490001
NL	3	A1C5N8	6705	7.1790490001
NL	3	A1C5N8	6938	7.1790490002
NL	3	A1C5N8	6783	7.8590490001
NL	3	A1C5N8	10227	7.8590490002
NL	3	A1C5N8	51918	7.8790490001
NL	3	A1C5N8	6803	8.0290490001
NL	3	A1C5N8	6804	8.0290490002
NL	3	A1C5N8	6789	13.3990490001
NL	3	A1C5N8	6788	13.4090490001
NL	3	A1C5N8	6779	14.2290490001
NL	3	A1C5N8	6781	15.3990490001
NL	3	A1C5N8	6940	17.2290490001
NL	3	A1C5N8	6774	17.3790490001
NL	3	A1C5N8	10887	17.3790490002
NL	3	A1C5N8	49629	17.3990490001
NL	3	A1C5N8	6787	17.9590490001
NL	3	A1C5N8	53502	17.9590490002
NL	3	A1C5N8	53507	17.9590490003
NL	3	A1C5N8	6799	19.0590490001
NL	3	A1C5N8	6595	19.5790490001
NL	3	A1C5P1	6672	0.1119100001
NL	3	A1C5P1	6681	0.1890480001
NL	3	A1C5P1	6694	0.4680900001
NL	3	A1C5P1	6730	0.4680900002
NL	3	A1C5P1	6658	0.4980900001
NL	3	A1C5P1	6602	0.5980900001
NL	3	A1C5P1	6659	0.5980900002
NL	3	A1C5P1	6559	0.6580900001
NL	3	A1C5P1	6731	0.8790480001
NL	3	A1C5P1	6748	1.0790480001
NL	3	A1C5P1	6753	1.2880900001
NL	3	A1C5P1	6682	1.3880900001
NL	3	A1C5P1	6754	1.4480900001
NL	3	A1C5P1	6671	1.5090480001
NL	3	A1C5P1	10113	1.5380900001
NL	3	A1C5P1	6556	1.5480900001
NL	3	A1C5P1	6557	1.5480900002
NL	3	A1C5P1	6725	1.6980900001
NL	3	A1C5P1	6599	1.7790480001
NL	3	A1C5P1	6578	1.9380900001
NL	3	A1C5P1	6669	1.9790480001
NL	3	A1C5P1	10909	2.1080900001
NL	3	A1C5P1	6696	2.2490480001
NL	3	A1C5P1	6575	2.2580900001
NL	3	A1C5P1	6702	2.5580900001
NL	3	A1C5P1	6676	2.8280900001
NL	3	A1C5P1	6635	2.9780900001
NL	3	A1C5P1	6667	3.1080900001
NL	3	A1C5P1	50088	3.2390480001
NL	3	A1C5P1	30346	3.2490480001
NL	3	A1C5P1	6633	3.2590480001
NL	3	A1C5P1	6594	3.3990480001
NL	3	A1C5P1	55398	3.4490480001
NL	3	A1C5P1	6634	3.4790480001
NL	3	A1C5P1	6636	3.5590480001
NL	3	A1C5P1	6937	4.4290480001
NL	3	A1C5P1	6666	4.9590480001
NL	3	A1C5P1	6582	5.0490480001
NL	3	A1C5P1	6646	5.0790480001
NL	3	A1C5P1	50678	5.0890480001
NL	3	A1C5P1	6755	5.2190480001
NL	3	A1C5P1	6668	5.3190480001
NL	3	A1C5P1	6733	5.3190480002
NL	3	A1C5P1	6581	5.4090480001
NL	3	A1C5P1	6579	5.4190480001
NL	3	A1C5P1	6660	5.5390480001
NL	3	A1C5P1	5020	5.9890480001
NL	3	A1C5P1	6644	6.0090480001
NL	3	A1C5P1	6663	6.2790480001
NL	3	A1C5P1	6665	6.3790480001
NL	3	A1C5P1	6734	6.3790480002
NL	3	A1C5P1	6664	6.4190480001
NL	3	A1C5P1	6693	6.4490480001
NL	3	A1C5P1	54640	6.4490480002
NL	3	A1C5P1	6695	6.4990480001
NL	3	A1C5P1	6616	6.5190480001
NL	3	A1C5P1	6717	6.6290480001
NL	3	A1C5P1	6706	6.7190480001
NL	3	A1C5P1	6741	6.7290480001
NL	3	A1C5P1	6932	6.7290480002
NL	3	A1C5P1	6670	6.7690480001
NL	3	A1C5P1	6740	6.8090480001
NL	3	A1C5P1	52759	6.8190480001
NL	3	A1C5P1	47607	6.8590480001
NL	3	A1C5P1	6705	7.1790480001
NL	3	A1C5P1	6938	7.1790480002
NL	3	A1C5P1	6783	7.8590480001
NL	3	A1C5P1	10227	7.8590480002
NL	3	A1C5P1	51918	7.8790480001
NL	3	A1C5P1	6803	8.0290480001
NL	3	A1C5P1	6804	8.0290480002
NL	3	A1C5P1	6789	13.3990480001
NL	3	A1C5P1	6788	13.4090480001
NL	3	A1C5P1	6779	14.2290480001
NL	3	A1C5P1	6781	15.3990480001
NL	3	A1C5P1	6940	17.2290480001
NL	3	A1C5P1	6774	17.3790480001
NL	3	A1C5P1	10887	17.3790480002
NL	3	A1C5P1	49629	17.3990480001
NL	3	A1C5P1	6787	17.9590480001
NL	3	A1C5P1	53502	17.9590480002
NL	3	A1C5P1	53507	17.9590480003
NL	3	A1C5P1	6799	19.0590480001
NL	3	A1C5P1	6595	19.5790480001
NL	3	A1C5P2	6672	0.1119090001
NL	3	A1C5P2	6681	0.1890470001
NL	3	A1C5P2	6694	0.4680910001
NL	3	A1C5P2	6730	0.4680910002
NL	3	A1C5P2	6658	0.4980910001
NL	3	A1C5P2	6602	0.5980910001
NL	3	A1C5P2	6659	0.5980910002
NL	3	A1C5P2	6559	0.6580910001
NL	3	A1C5P2	6731	0.8790470001
NL	3	A1C5P2	6748	1.0790470001
NL	3	A1C5P2	6753	1.2880910001
NL	3	A1C5P2	6682	1.3880910001
NL	3	A1C5P2	6754	1.4480910001
NL	3	A1C5P2	6671	1.5090470001
NL	3	A1C5P2	10113	1.5380910001
NL	3	A1C5P2	6556	1.5480910001
NL	3	A1C5P2	6557	1.5480910002
NL	3	A1C5P2	6725	1.6980910001
NL	3	A1C5P2	6599	1.7790470001
NL	3	A1C5P2	6578	1.9380910001
NL	3	A1C5P2	6669	1.9790470001
NL	3	A1C5P2	10909	2.1080910001
NL	3	A1C5P2	6696	2.2490470001
NL	3	A1C5P2	6575	2.2580910001
NL	3	A1C5P2	6702	2.5580910001
NL	3	A1C5P2	6676	2.8280910001
NL	3	A1C5P2	6635	2.9780910001
NL	3	A1C5P2	6667	3.1080910001
NL	3	A1C5P2	50088	3.2390470001
NL	3	A1C5P2	30346	3.2490470001
NL	3	A1C5P2	6633	3.2590470001
NL	3	A1C5P2	6594	3.3990470001
NL	3	A1C5P2	55398	3.4490470001
NL	3	A1C5P2	6634	3.4790470001
NL	3	A1C5P2	6636	3.5590470001
NL	3	A1C5P2	6937	4.4290470001
NL	3	A1C5P2	6666	4.9590470001
NL	3	A1C5P2	6582	5.0490470001
NL	3	A1C5P2	6646	5.0790470001
NL	3	A1C5P2	50678	5.0890470001
NL	3	A1C5P2	6755	5.2190470001
NL	3	A1C5P2	6668	5.3190470001
NL	3	A1C5P2	6733	5.3190470002
NL	3	A1C5P2	6581	5.4090470001
NL	3	A1C5P2	6579	5.4190470001
NL	3	A1C5P2	6660	5.5390470001
NL	3	A1C5P2	5020	5.9890470001
NL	3	A1C5P2	6644	6.0090470001
NL	3	A1C5P2	6663	6.2790470001
NL	3	A1C5P2	6665	6.3790470001
NL	3	A1C5P2	6734	6.3790470002
NL	3	A1C5P2	6664	6.4190470001
NL	3	A1C5P2	6693	6.4490470001
NL	3	A1C5P2	54640	6.4490470002
NL	3	A1C5P2	6695	6.4990470001
NL	3	A1C5P2	6616	6.5190470001
NL	3	A1C5P2	6717	6.6290470001
NL	3	A1C5P2	6706	6.7190470001
NL	3	A1C5P2	6741	6.7290470001
NL	3	A1C5P2	6932	6.7290470002
NL	3	A1C5P2	6670	6.7690470001
NL	3	A1C5P2	6740	6.8090470001
NL	3	A1C5P2	52759	6.8190470001
NL	3	A1C5P2	47607	6.8590470001
NL	3	A1C5P2	6705	7.1790470001
NL	3	A1C5P2	6938	7.1790470002
NL	3	A1C5P2	6783	7.8590470001
NL	3	A1C5P2	10227	7.8590470002
NL	3	A1C5P2	51918	7.8790470001
NL	3	A1C5P2	6803	8.0290470001
NL	3	A1C5P2	6804	8.0290470002
NL	3	A1C5P2	6789	13.3990470001
NL	3	A1C5P2	6788	13.4090470001
NL	3	A1C5P2	6779	14.2290470001
NL	3	A1C5P2	6781	15.3990470001
NL	3	A1C5P2	6940	17.2290470001
NL	3	A1C5P2	6774	17.3790470001
NL	3	A1C5P2	10887	17.3790470002
NL	3	A1C5P2	49629	17.3990470001
NL	3	A1C5P2	6787	17.9590470001
NL	3	A1C5P2	53502	17.9590470002
NL	3	A1C5P2	53507	17.9590470003
NL	3	A1C5P2	6799	19.0590470001
NL	3	A1C5P2	6595	19.5790470001
NL	3	A1C5P3	6672	0.1114530001
NL	3	A1C5P3	6681	0.2130170001
NL	3	A1C5P3	6694	0.4685470001
NL	3	A1C5P3	6730	0.4685470002
NL	3	A1C5P3	6658	0.4985470001
NL	3	A1C5P3	6602	0.5985470001
NL	3	A1C5P3	6659	0.5985470002
NL	3	A1C5P3	6559	0.6585470001
NL	3	A1C5P3	6731	0.9030170001
NL	3	A1C5P3	6748	1.1030170001
NL	3	A1C5P3	6753	1.2885470001
NL	3	A1C5P3	6682	1.3885470001
NL	3	A1C5P3	6754	1.4485470001
NL	3	A1C5P3	6671	1.5330170001
NL	3	A1C5P3	10113	1.5385470001
NL	3	A1C5P3	6556	1.5485470001
NL	3	A1C5P3	6557	1.5485470002
NL	3	A1C5P3	6725	1.6985470001
NL	3	A1C5P3	6599	1.8030170001
NL	3	A1C5P3	6578	1.9385470001
NL	3	A1C5P3	6669	2.0030170001
NL	3	A1C5P3	10909	2.1085470001
NL	3	A1C5P3	6575	2.2585470001
NL	3	A1C5P3	6696	2.2730170001
NL	3	A1C5P3	6702	2.5585470001
NL	3	A1C5P3	6676	2.8285470001
NL	3	A1C5P3	6635	2.9785470001
NL	3	A1C5P3	6667	3.1085470001
NL	3	A1C5P3	50088	3.2630170001
NL	3	A1C5P3	30346	3.2730170001
NL	3	A1C5P3	6633	3.2830170001
NL	3	A1C5P3	6594	3.4230170001
NL	3	A1C5P3	55398	3.4730170001
NL	3	A1C5P3	6634	3.5030170001
NL	3	A1C5P3	6636	3.5830170001
NL	3	A1C5P3	6937	4.4530170001
NL	3	A1C5P3	6666	4.9830170001
NL	3	A1C5P3	6582	5.0730170001
NL	3	A1C5P3	6646	5.1030170001
NL	3	A1C5P3	50678	5.1130170001
NL	3	A1C5P3	6755	5.2430170001
NL	3	A1C5P3	6668	5.3430170001
NL	3	A1C5P3	6733	5.3430170002
NL	3	A1C5P3	6581	5.4330170001
NL	3	A1C5P3	6579	5.4430170001
NL	3	A1C5P3	6660	5.5630170001
NL	3	A1C5P3	5020	6.0130170001
NL	3	A1C5P3	6644	6.0330170001
NL	3	A1C5P3	6663	6.3030170001
NL	3	A1C5P3	6665	6.4030170001
NL	3	A1C5P3	6734	6.4030170002
NL	3	A1C5P3	6664	6.4430170001
NL	3	A1C5P3	6693	6.4730170001
NL	3	A1C5P3	54640	6.4730170002
NL	3	A1C5P3	6695	6.5230170001
NL	3	A1C5P3	6616	6.5430170001
NL	3	A1C5P3	6717	6.6530170001
NL	3	A1C5P3	6706	6.7430170001
NL	3	A1C5P3	6741	6.7530170001
NL	3	A1C5P3	6932	6.7530170002
NL	3	A1C5P3	6670	6.7930170001
NL	3	A1C5P3	6740	6.8330170001
NL	3	A1C5P3	52759	6.8430170001
NL	3	A1C5P3	47607	6.8830170001
NL	3	A1C5P3	6705	7.2030170001
NL	3	A1C5P3	6938	7.2030170002
NL	3	A1C5P3	6783	7.8830170001
NL	3	A1C5P3	10227	7.8830170002
NL	3	A1C5P3	51918	7.9030170001
NL	3	A1C5P3	6803	8.0530170001
NL	3	A1C5P3	6804	8.0530170002
NL	3	A1C5P3	6789	13.4230170001
NL	3	A1C5P3	6788	13.4330170001
NL	3	A1C5P3	6779	14.2530170001
NL	3	A1C5P3	6781	15.4230170001
NL	3	A1C5P3	6940	17.2530170001
NL	3	A1C5P3	6774	17.4030170001
NL	3	A1C5P3	10887	17.4030170002
NL	3	A1C5P3	49629	17.4230170001
NL	3	A1C5P3	6787	17.9830170001
NL	3	A1C5P3	53502	17.9830170002
NL	3	A1C5P3	53507	17.9830170003
NL	3	A1C5P3	6799	19.0830170001
NL	3	A1C5P3	6595	19.6030170001
NL	3	A1C5P4	6672	0.1119080001
NL	3	A1C5P4	6681	0.1890460001
NL	3	A1C5P4	6694	0.4680920001
NL	3	A1C5P4	6730	0.4680920002
NL	3	A1C5P4	6658	0.4980920001
NL	3	A1C5P4	6602	0.5980920001
NL	3	A1C5P4	6659	0.5980920002
NL	3	A1C5P4	6559	0.6580920001
NL	3	A1C5P4	6731	0.8790460001
NL	3	A1C5P4	6748	1.0790460001
NL	3	A1C5P4	6753	1.2880920001
NL	3	A1C5P4	6682	1.3880920001
NL	3	A1C5P4	6754	1.4480920001
NL	3	A1C5P4	6671	1.5090460001
NL	3	A1C5P4	10113	1.5380920001
NL	3	A1C5P4	6556	1.5480920001
NL	3	A1C5P4	6557	1.5480920002
NL	3	A1C5P4	6725	1.6980920001
NL	3	A1C5P4	6599	1.7790460001
NL	3	A1C5P4	6578	1.9380920001
NL	3	A1C5P4	6669	1.9790460001
NL	3	A1C5P4	10909	2.1080920001
NL	3	A1C5P4	6696	2.2490460001
NL	3	A1C5P4	6575	2.2580920001
NL	3	A1C5P4	6702	2.5580920001
NL	3	A1C5P4	6676	2.8280920001
NL	3	A1C5P4	6635	2.9780920001
NL	3	A1C5P4	6667	3.1080920001
NL	3	A1C5P4	50088	3.2390460001
NL	3	A1C5P4	30346	3.2490460001
NL	3	A1C5P4	6633	3.2590460001
NL	3	A1C5P4	6594	3.3990460001
NL	3	A1C5P4	55398	3.4490460001
NL	3	A1C5P4	6634	3.4790460001
NL	3	A1C5P4	6636	3.5590460001
NL	3	A1C5P4	6937	4.4290460001
NL	3	A1C5P4	6666	4.9590460001
NL	3	A1C5P4	6582	5.0490460001
NL	3	A1C5P4	6646	5.0790460001
NL	3	A1C5P4	50678	5.0890460001
NL	3	A1C5P4	6755	5.2190460001
NL	3	A1C5P4	6668	5.3190460001
NL	3	A1C5P4	6733	5.3190460002
NL	3	A1C5P4	6581	5.4090460001
NL	3	A1C5P4	6579	5.4190460001
NL	3	A1C5P4	6660	5.5390460001
NL	3	A1C5P4	5020	5.9890460001
NL	3	A1C5P4	6644	6.0090460001
NL	3	A1C5P4	6663	6.2790460001
NL	3	A1C5P4	6665	6.3790460001
NL	3	A1C5P4	6734	6.3790460002
NL	3	A1C5P4	6664	6.4190460001
NL	3	A1C5P4	6693	6.4490460001
NL	3	A1C5P4	54640	6.4490460002
NL	3	A1C5P4	6695	6.4990460001
NL	3	A1C5P4	6616	6.5190460001
NL	3	A1C5P4	6717	6.6290460001
NL	3	A1C5P4	6706	6.7190460001
NL	3	A1C5P4	6741	6.7290460001
NL	3	A1C5P4	6932	6.7290460002
NL	3	A1C5P4	6670	6.7690460001
NL	3	A1C5P4	6740	6.8090460001
NL	3	A1C5P4	52759	6.8190460001
NL	3	A1C5P4	47607	6.8590460001
NL	3	A1C5P4	6705	7.1790460001
NL	3	A1C5P4	6938	7.1790460002
NL	3	A1C5P4	6783	7.8590460001
NL	3	A1C5P4	10227	7.8590460002
NL	3	A1C5P4	51918	7.8790460001
NL	3	A1C5P4	6803	8.0290460001
NL	3	A1C5P4	6804	8.0290460002
NL	3	A1C5P4	6789	13.3990460001
NL	3	A1C5P4	6788	13.4090460001
NL	3	A1C5P4	6779	14.2290460001
NL	3	A1C5P4	6781	15.3990460001
NL	3	A1C5P4	6940	17.2290460001
NL	3	A1C5P4	6774	17.3790460001
NL	3	A1C5P4	10887	17.3790460002
NL	3	A1C5P4	49629	17.3990460001
NL	3	A1C5P4	6787	17.9590460001
NL	3	A1C5P4	53502	17.9590460002
NL	3	A1C5P4	53507	17.9590460003
NL	3	A1C5P4	6799	19.0590460001
NL	3	A1C5P4	6595	19.5790460001
NL	3	A1C5P5	6672	0.1119070001
NL	3	A1C5P5	6681	0.1890450001
NL	3	A1C5P5	6694	0.4680930001
NL	3	A1C5P5	6730	0.4680930002
NL	3	A1C5P5	6658	0.4980930001
NL	3	A1C5P5	6602	0.5980930001
NL	3	A1C5P5	6659	0.5980930002
NL	3	A1C5P5	6559	0.6580930001
NL	3	A1C5P5	6731	0.8790450001
NL	3	A1C5P5	6748	1.0790450001
NL	3	A1C5P5	6753	1.2880930001
NL	3	A1C5P5	6682	1.3880930001
NL	3	A1C5P5	6754	1.4480930001
NL	3	A1C5P5	6671	1.5090450001
NL	3	A1C5P5	10113	1.5380930001
NL	3	A1C5P5	6556	1.5480930001
NL	3	A1C5P5	6557	1.5480930002
NL	3	A1C5P5	6725	1.6980930001
NL	3	A1C5P5	6599	1.7790450001
NL	3	A1C5P5	6578	1.9380930001
NL	3	A1C5P5	6669	1.9790450001
NL	3	A1C5P5	10909	2.1080930001
NL	3	A1C5P5	6696	2.2490450001
NL	3	A1C5P5	6575	2.2580930001
NL	3	A1C5P5	6702	2.5580930001
NL	3	A1C5P5	6676	2.8280930001
NL	3	A1C5P5	6635	2.9780930001
NL	3	A1C5P5	6667	3.1080930001
NL	3	A1C5P5	50088	3.2390450001
NL	3	A1C5P5	30346	3.2490450001
NL	3	A1C5P5	6633	3.2590450001
NL	3	A1C5P5	6594	3.3990450001
NL	3	A1C5P5	55398	3.4490450001
NL	3	A1C5P5	6634	3.4790450001
NL	3	A1C5P5	6636	3.5590450001
NL	3	A1C5P5	6937	4.4290450001
NL	3	A1C5P5	6666	4.9590450001
NL	3	A1C5P5	6582	5.0490450001
NL	3	A1C5P5	6646	5.0790450001
NL	3	A1C5P5	50678	5.0890450001
NL	3	A1C5P5	6755	5.2190450001
NL	3	A1C5P5	6668	5.3190450001
NL	3	A1C5P5	6733	5.3190450002
NL	3	A1C5P5	6581	5.4090450001
NL	3	A1C5P5	6579	5.4190450001
NL	3	A1C5P5	6660	5.5390450001
NL	3	A1C5P5	5020	5.9890450001
NL	3	A1C5P5	6644	6.0090450001
NL	3	A1C5P5	6663	6.2790450001
NL	3	A1C5P5	6665	6.3790450001
NL	3	A1C5P5	6734	6.3790450002
NL	3	A1C5P5	6664	6.4190450001
NL	3	A1C5P5	6693	6.4490450001
NL	3	A1C5P5	54640	6.4490450002
NL	3	A1C5P5	6695	6.4990450001
NL	3	A1C5P5	6616	6.5190450001
NL	3	A1C5P5	6717	6.6290450001
NL	3	A1C5P5	6706	6.7190450001
NL	3	A1C5P5	6741	6.7290450001
NL	3	A1C5P5	6932	6.7290450002
NL	3	A1C5P5	6670	6.7690450001
NL	3	A1C5P5	6740	6.8090450001
NL	3	A1C5P5	52759	6.8190450001
NL	3	A1C5P5	47607	6.8590450001
NL	3	A1C5P5	6705	7.1790450001
NL	3	A1C5P5	6938	7.1790450002
NL	3	A1C5P5	6783	7.8590450001
NL	3	A1C5P5	10227	7.8590450002
NL	3	A1C5P5	51918	7.8790450001
NL	3	A1C5P5	6803	8.0290450001
NL	3	A1C5P5	6804	8.0290450002
NL	3	A1C5P5	6789	13.3990450001
NL	3	A1C5P5	6788	13.4090450001
NL	3	A1C5P5	6779	14.2290450001
NL	3	A1C5P5	6781	15.3990450001
NL	3	A1C5P5	6940	17.2290450001
NL	3	A1C5P5	6774	17.3790450001
NL	3	A1C5P5	10887	17.3790450002
NL	3	A1C5P5	49629	17.3990450001
NL	3	A1C5P5	6787	17.9590450001
NL	3	A1C5P5	53502	17.9590450002
NL	3	A1C5P5	53507	17.9590450003
NL	3	A1C5P5	6799	19.0590450001
NL	3	A1C5P5	6595	19.5790450001
NL	3	A1C5P7	6672	0.1119060001
NL	3	A1C5P7	6681	0.1890440001
NL	3	A1C5P7	6694	0.4680940001
NL	3	A1C5P7	6730	0.4680940002
NL	3	A1C5P7	6658	0.4980940001
NL	3	A1C5P7	6602	0.5980940001
NL	3	A1C5P7	6659	0.5980940002
NL	3	A1C5P7	6559	0.6580940001
NL	3	A1C5P7	6731	0.8790440001
